,season,round,home_club_position,away_club_position,home_club_cum_goals,away_club_cum_goals,home_club_cum_concede,away_club_cum_concede,home_recent_result,away_recent_result,result,multinomial_result,knn_result,tree_result
1280,2016,19,3,17,39,29,19,33,9,5,1,1,1,1
1281,2016,19,15,12,23,23,31,32,4,10,1,-1,-1,1
1282,2016,19,11,18,17,16,28,31,6,6,1,1,1,1
1283,2016,19,2,5,45,39,21,20,10,9,1,1,1,1
1284,2016,19,9,8,18,23,20,22,7,6,-1,1,0,1
1285,2016,19,13,4,22,33,30,13,4,12,-1,-1,-1,-1
1286,2016,19,19,7,14,23,39,21,1,7,0,-1,-1,1
1287,2016,19,1,14,38,20,11,28,15,5,1,1,1,1
1288,2016,19,20,10,21,23,41,31,3,6,-1,-1,-1,1
1289,2016,19,6,16,27,16,18,20,13,6,1,1,1,1
1290,2016,20,17,19,29,21,35,44,2,3,-1,1,1,1
1291,2016,20,8,20,25,16,23,41,6,2,1,1,1,1
1292,2016,20,3,1,37,42,14,13,12,15,1,-1,-1,-1
1293,2016,20,4,12,39,21,21,29,9,9,1,1,1,1
1294,2016,20,7,10,25,19,23,22,7,7,1,1,1,1
1295,2016,20,13,6,23,29,33,19,10,15,-1,-1,0,-1
1296,2016,20,16,15,17,24,22,31,3,7,0,1,1,1
1297,2016,20,18,2,17,46,35,21,3,13,0,-1,-1,-1
1298,2016,20,9,5,26,41,31,19,6,9,0,1,-1,-1
1299,2016,20,11,14,22,23,32,34,2,4,1,1,1,1
1300,2016,21,12,17,23,30,35,37,9,1,1,1,1,1
1301,2016,21,7,5,28,41,23,22,10,12,1,1,0,1
1302,2016,21,2,8,39,28,14,24,15,9,1,1,1,1
1303,2016,21,10,13,22,19,31,25,6,4,1,1,1,1
1304,2016,21,19,9,19,24,37,32,4,5,-1,-1,-1,1
1305,2016,21,20,4,23,44,45,22,3,7,-1,-1,0,-1
1306,2016,21,14,16,23,17,36,22,1,4,0,1,1,1
1307,2016,21,15,1,24,42,31,15,5,12,-1,-1,-1,-1
1308,2016,21,18,11,17,29,44,34,1,7,1,-1,-1,1
1309,2016,21,6,3,31,48,19,23,15,13,0,-1,1,-1
1310,2016,22,12,14,30,23,37,36,4,2,0,1,1,1
1311,2016,22,1,19,45,20,15,45,12,4,1,1,1,1
1312,2016,22,16,10,17,26,22,35,5,9,-1,-1,0,1
1313,2016,22,18,7,30,32,40,23,1,10,-1,-1,-1,-1
1314,2016,22,11,15,19,24,26,34,3,5,1,1,1,1
1315,2016,22,5,3,41,43,26,14,9,15,0,1,-1,1
1316,2016,22,8,20,28,20,28,40,6,4,1,1,1,1
1317,2016,22,4,17,49,23,24,49,11,3,-1,1,1,1
1318,2016,22,2,13,48,23,22,31,10,9,1,1,1,1
1319,2016,22,9,6,27,32,33,20,7,13,0,1,1,-1
1320,2016,23,11,5,29,43,36,28,9,7,-1,-1,-1,-1
1321,2016,23,20,2,20,45,42,16,1,13,0,-1,-1,-1
1322,2016,23,4,1,51,47,27,15,8,12,0,-1,-1,-1
1323,2016,23,15,8,18,30,25,28,2,9,0,-1,-1,1
1324,2016,23,14,18,32,30,39,41,5,1,-1,1,1,1
1325,2016,23,6,19,33,20,21,47,11,4,0,1,1,1
1326,2016,23,3,13,50,25,23,38,13,3,-1,1,1,1
1327,2016,23,10,16,24,24,33,37,9,4,1,1,1,1
1328,2016,23,17,12,26,22,51,26,6,3,1,-1,0,1
1329,2016,23,9,7,28,33,34,23,7,13,0,1,0,1
1330,2016,24,19,20,32,20,41,42,3,2,-1,0,1,1
1331,2016,24,10,12,27,25,39,33,5,9,1,1,1,1
1332,2016,24,13,9,23,29,28,40,3,6,-1,-1,-1,1
1333,2016,24,7,14,34,32,24,41,11,5,1,1,1,1
1334,2016,24,16,6,24,33,38,21,4,9,-1,-1,-1,-1
1335,2016,24,1,4,48,51,16,25,10,10,1,1,1,1
1336,2016,24,2,15,45,19,16,26,11,3,1,1,1,1
1337,2016,24,18,5,20,52,47,28,5,6,1,-1,-1,-1
1338,2016,24,8,11,31,29,29,35,10,8,1,1,1,1
1339,2016,24,3,17,47,28,28,52,7,9,1,1,1,1
1340,2016,25,15,17,29,24,54,41,9,1,1,0,1,1
1341,2016,25,20,11,24,24,42,31,5,3,-1,-1,-1,1
1342,2016,25,4,18,52,22,28,47,7,7,1,1,1,1
1343,2016,25,5,3,52,46,30,16,3,11,1,1,0,-1
1344,2016,25,14,2,35,49,47,29,2,10,-1,-1,0,-1
1345,2016,25,12,1,26,51,35,17,6,10,0,-1,-1,-1
1346,2016,25,6,13,36,29,21,40,9,8,1,1,1,1
1347,2016,25,10,8,32,32,41,29,9,10,0,-1,1,1
1348,2016,25,16,7,19,40,27,27,3,13,0,-1,-1,-1
1349,2016,25,9,19,29,32,36,45,8,3,1,1,1,1
1350,2016,26,4,6,51,38,29,21,10,9,0,1,1,-1
1351,2016,26,13,3,28,54,31,28,6,9,-1,-1,-1,-1
1352,2016,26,18,17,32,19,46,27,3,3,1,1,1,0
1353,2016,26,15,5,24,54,43,30,0,5,1,-1,-1,-1
1354,2016,26,12,9,29,34,42,43,8,10,0,1,0,1
1355,2016,26,1,16,52,31,18,54,11,9,1,1,1,1
1356,2016,26,19,11,22,27,49,36,7,7,0,-1,-1,1
1357,2016,26,7,20,40,24,27,46,11,4,1,1,1,1
1358,2016,26,8,14,34,35,31,49,8,1,1,1,1,1
1359,2016,26,2,10,46,30,18,36,8,8,1,1,1,1
1360,2016,27,16,12,32,28,57,37,9,5,1,-1,0,1
1361,2016,27,5,4,55,56,33,28,4,9,1,1,1,-1
1362,2016,27,6,14,38,36,21,51,9,1,0,1,1,1
1363,2016,27,11,1,35,55,44,19,8,11,-1,-1,-1,-1
1364,2016,27,8,17,36,33,32,46,11,6,-1,1,1,1
1365,2016,27,13,10,30,28,43,33,8,6,-1,-1,-1,1
1366,2016,27,2,7,50,42,18,27,8,11,1,1,1,1
1367,2016,27,15,19,27,23,44,50,3,5,1,1,1,1
1368,2016,27,20,3,24,51,48,29,4,11,-1,-1,-1,-1
1369,2016,27,9,18,30,19,40,28,5,2,1,1,1,1
1370,2016,28,18,2,35,53,46,20,9,10,-1,-1,-1,-1
1371,2016,28,4,15,57,30,31,45,6,6,1,1,1,1
1372,2016,28,5,12,58,30,34,40,7,5,1,1,1,1
1373,2016,28,7,8,44,36,30,34,8,8,1,1,1,1
1374,2016,28,19,16,24,35,53,59,5,9,1,0,1,1
1375,2016,28,3,9,53,32,29,40,13,7,0,1,1,1
1376,2016,28,17,20,19,24,30,50,2,4,1,1,0,1
1377,2016,28,1,13,57,33,20,47,11,7,1,1,1,1
1378,2016,28,10,6,32,39,36,22,6,9,0,1,0,-1
1379,2016,28,14,11,37,36,52,46,1,5,1,1,-1,1
1380,2016,29,11,17,40,36,54,61,4,6,1,1,1,1
1381,2016,29,8,5,36,58,37,31,7,9,1,1,1,-1
1382,2016,29,7,19,47,26,30,54,10,7,1,1,1,1
1383,2016,29,20,13,24,31,51,42,3,2,0,-1,-1,1
1384,2016,29,18,6,20,39,30,22,4,9,-1,-1,-1,-1
1385,2016,29,16,14,35,36,47,51,6,4,1,-1,0,1
1386,2016,29,3,4,53,60,29,35,11,9,0,1,1,1
1387,2016,29,2,10,54,32,20,36,12,7,1,1,1,1
1388,2016,29,12,15,38,30,49,46,5,6,-1,1,1,1
1389,2016,29,9,1,32,61,40,23,7,13,-1,1,-1,-1
1390,2016,30,3,7,61,51,36,30,10,10,1,1,1,1
1391,2016,30,1,16,63,36,24,47,13,9,-1,1,1,1
1392,2016,30,5,4,59,54,34,30,9,9,0,1,0,-1
1393,2016,30,10,11,33,42,38,54,7,7,0,1,0,-1
1394,2016,30,12,20,36,24,52,51,1,1,1,1,1,1
1395,2016,30,15,2,31,56,42,21,3,12,-1,-1,-1,-1
1396,2016,30,14,9,33,33,48,42,9,7,1,-1,-1,1
1397,2016,30,17,19,36,21,63,33,6,4,0,1,1,1
1398,2016,30,18,13,26,40,58,52,4,2,1,-1,-1,1
1399,2016,30,6,8,42,39,23,38,9,7,0,1,1,1
1400,2016,31,6,7,42,52,23,33,7,9,0,1,1,1
1401,2016,31,10,8,37,39,52,38,4,7,1,1,1,1
1402,2016,31,9,16,33,38,38,48,5,12,1,1,0,1
1403,2016,31,18,2,36,58,63,21,4,15,-1,-1,-1,-1
1404,2016,31,4,13,64,42,37,54,10,8,0,1,1,-1
1405,2016,31,1,5,64,56,26,32,12,7,1,1,1,1
1406,2016,31,14,12,31,33,44,44,2,4,1,1,1,1
1407,2016,31,3,15,61,41,36,54,7,1,1,1,1,1
1408,2016,31,17,19,28,21,59,33,7,4,1,1,1,1
1409,2016,31,11,20,35,24,48,52,12,1,1,1,1,1
1410,2016,32,16,5,39,64,51,36,9,7,1,-1,-1,-1
1411,2016,32,4,17,57,32,34,61,6,9,1,1,1,1
1412,2016,32,20,6,24,43,54,24,1,7,-1,-1,-1,-1
1413,2016,32,7,12,53,37,34,48,7,12,1,1,1,1
1414,2016,32,14,18,41,37,57,66,0,4,1,1,1,1
1415,2016,32,2,10,61,39,22,52,15,6,1,1,1,1
1416,2016,32,19,11,23,32,37,44,4,4,0,-1,-1,1
1417,2016,32,8,9,39,36,40,39,4,8,-1,1,1,1
1418,2016,32,15,1,44,66,56,27,9,12,-1,-1,-1,-1
1419,2016,32,13,3,33,66,45,39,4,11,-1,-1,-1,-1
1420,2016,33,7,14,57,32,36,44,10,5,1,1,1,1
1421,2016,33,15,12,42,39,51,52,9,9,0,-1,-1,1
1422,2016,33,9,4,37,60,39,35,8,6,-1,-1,-1,-1
1423,2016,33,6,1,46,69,24,28,9,12,1,-1,-1,1
1424,2016,33,19,5,23,64,37,39,5,7,-1,-1,-1,-1
1425,2016,33,20,13,24,42,57,57,1,3,0,-1,-1,1
1426,2016,33,8,3,39,68,41,40,4,11,-1,1,-1,-1
1427,2016,33,10,18,39,37,56,67,6,1,1,1,1,1
1428,2016,33,2,16,65,45,22,59,15,8,1,1,1,1
1429,2016,33,11,17,34,33,47,64,1,9,1,1,1,1
1430,2016,34,17,10,34,40,67,56,6,9,1,-1,-1,1
1431,2016,34,14,7,44,60,59,37,4,10,0,-1,-1,-1
1432,2016,34,18,11,37,37,68,48,1,3,1,-1,-1,1
1433,2016,34,3,8,63,39,35,42,8,4,1,1,1,1
1434,2016,34,1,9,69,37,30,42,9,7,1,1,1,1
1435,2016,34,13,19,45,24,63,39,5,2,1,1,1,1
1436,2016,34,5,20,66,26,40,59,7,2,1,1,1,1
1437,2016,34,4,12,69,44,40,53,11,10,-1,1,1,1
1438,2016,34,15,2,41,69,54,22,10,15,-1,-1,-1,-1
1439,2016,34,16,6,33,48,47,24,5,11,-1,-1,-1,-1
1440,2016,35,2,5,75,68,23,40,15,10,1,1,1,1
1441,2016,35,6,18,50,39,24,68,11,4,0,1,1,1
1442,2016,35,19,3,24,66,43,36,2,10,0,-1,-1,-1
1443,2016,35,9,17,39,36,46,67,7,9,0,1,1,1
1444,2016,35,8,12,40,42,45,60,1,7,-1,1,1,1
1445,2016,35,13,4,40,70,58,42,9,10,-1,-1,-1,-1
1446,2016,35,7,1,60,73,37,32,8,9,-1,-1,-1,-1
1447,2016,35,16,14,46,33,54,49,10,4,-1,-1,1,1
1448,2016,35,20,10,26,49,61,63,1,5,-1,-1,-1,1
1449,2016,35,11,15,37,44,50,59,3,5,0,1,1,1
1450,2016,36,17,7,40,60,69,40,4,8,1,-1,-1,-1
1451,2016,36,18,20,36,26,67,62,7,1,-1,1,1,1
1452,2016,36,1,19,76,26,32,45,12,2,1,1,1,1
1453,2016,36,12,2,44,77,59,23,6,15,1,1,-1,-1
1454,2016,36,11,13,50,37,63,50,7,4,0,1,1,1
1455,2016,36,14,8,35,40,49,46,7,0,0,-1,0,1
1456,2016,36,3,16,68,46,38,56,10,7,1,1,1,1
1457,2016,36,10,15,43,40,60,59,7,6,1,1,1,1
1458,2016,36,5,6,68,51,42,25,9,11,1,1,1,1
1459,2016,36,4,9,71,39,42,46,10,7,0,1,1,1
1460,2016,37,2,6,77,51,24,27,12,10,1,1,1,1
1461,2016,37,19,8,26,39,48,46,2,5,-1,-1,-1,1
1462,2016,37,10,15,52,37,65,51,7,5,1,1,1,1
1463,2016,37,12,4,45,71,59,42,9,10,-1,-1,-1,-1
1464,2016,37,7,16,60,40,41,62,7,3,1,1,1,1
1465,2016,37,13,18,46,36,61,69,7,4,1,1,1,1
1466,2016,37,3,11,73,46,38,60,13,7,1,1,1,1
1467,2016,37,9,1,42,79,48,32,1,12,-1,1,-1,-1
1468,2016,37,20,17,28,41,62,69,4,7,-1,0,1,1
1469,2016,37,14,5,39,70,52,42,5,9,-1,-1,-1,-1
1470,2016,38,5,7,74,61,43,41,12,7,1,1,1,-1
1471,2016,38,12,9,47,54,62,66,7,10,0,-1,-1,1
1472,2016,38,15,10,43,42,69,49,10,1,1,-1,-1,1
1473,2016,38,18,2,36,79,73,25,4,12,-1,-1,-1,-1
1474,2016,38,17,3,40,75,63,39,3,13,-1,-1,-1,-1
1475,2016,38,4,19,75,27,42,50,10,1,1,1,1,1
1476,2016,38,16,11,38,45,53,63,4,6,-1,-1,-1,1
1477,2016,38,1,20,80,28,32,64,12,4,1,1,1,1
1478,2016,38,6,14,52,50,29,61,7,7,1,1,1,1
1479,2016,38,8,13,41,40,47,56,5,5,-1,1,1,1
1480,2017,2,2,17,3,0,0,2,3,0,1,1,1,1
1481,2017,2,6,18,3,0,3,3,1,0,1,1,1,1
1482,2017,2,13,3,3,1,2,0,3,3,-1,-1,0,-1
1483,2017,2,15,1,0,4,0,0,1,3,-1,-1,-1,-1
1484,2017,2,7,20,0,0,0,4,1,0,1,1,1,1
1485,2017,2,9,19,3,0,4,2,0,0,1,1,1,1
1486,2017,2,10,11,2,2,0,3,3,0,-1,-1,-1,-1
1487,2017,2,16,4,0,3,1,3,0,1,-1,-1,-1,-1
1488,2017,2,5,8,2,1,0,0,3,3,0,1,-1,1
1489,2017,2,14,12,0,4,1,3,0,3,1,1,-1,-1
1490,2017,3,19,13,0,0,4,4,0,1,-1,-1,-1,1
1491,2017,3,2,16,4,4,3,4,4,3,1,1,1,1
1492,2017,3,7,17,5,0,3,4,4,0,0,1,1,1
1493,2017,3,1,15,8,5,0,4,6,3,1,1,1,1
1494,2017,3,3,8,4,3,0,2,6,4,0,1,1,1
1495,2017,3,9,10,3,3,2,3,3,3,0,1,0,-1
1496,2017,3,18,4,0,3,3,1,0,4,-1,-1,-1,-1
1497,2017,3,6,12,4,2,4,1,3,4,1,1,1,1
1498,2017,3,14,20,0,2,3,7,0,0,1,1,1,1
1499,2017,3,5,11,2,1,0,1,6,3,0,1,1,1
1500,2017,4,16,5,2,4,3,3,4,4,-1,-1,-1,1
1501,2017,4,2,8,5,8,2,3,7,7,1,1,1,1
1502,2017,4,14,9,0,3,4,1,1,7,1,-1,-1,1
1503,2017,4,7,20,4,0,4,6,4,0,1,1,1,1
1504,2017,4,13,4,3,5,2,3,5,5,-1,-1,-1,-1
1505,2017,4,15,10,2,3,4,3,4,3,-1,-1,-1,1
1506,2017,4,17,3,5,6,6,4,3,6,-1,-1,-1,-1
1507,2017,4,18,6,2,4,10,0,0,7,1,-1,-1,-1
1508,2017,4,11,19,4,1,8,5,3,0,1,1,1,1
1509,2017,4,12,1,2,10,2,0,4,9,0,-1,-1,-1
1510,2017,5,11,1,7,10,3,2,8,10,-1,-1,-1,-1
1511,2017,5,19,16,1,3,8,5,0,4,1,1,1,1
1512,2017,5,6,15,4,6,2,8,7,3,0,1,1,1
1513,2017,5,10,17,4,4,4,10,7,3,0,1,1,1
1514,2017,5,3,12,8,7,5,8,9,6,0,1,1,1
1515,2017,5,8,7,8,5,8,4,7,7,0,1,0,1
1516,2017,5,20,9,0,3,7,4,0,5,-1,-1,-1,0
1517,2017,5,5,14,7,2,3,5,7,4,0,1,1,1
1518,2017,5,4,13,4,4,3,4,6,5,1,1,1,1
1519,2017,5,2,18,12,2,2,6,10,4,1,1,1,1
1520,2017,6,1,20,16,0,2,8,13,0,1,1,1,1
1521,2017,6,7,12,7,4,8,4,7,8,1,1,1,1
1522,2017,6,13,10,4,6,7,4,4,9,1,1,1,1
1523,2017,6,14,19,2,3,10,9,4,3,1,1,1,1
1524,2017,6,15,6,2,7,5,9,5,8,-1,-1,-1,1
1525,2017,6,11,2,4,16,4,2,8,13,-1,-1,-1,-1
1526,2017,6,9,8,6,5,5,3,8,8,0,1,1,-1
1527,2017,6,17,5,7,9,9,9,4,8,-1,-1,-1,-1
1528,2017,6,18,4,4,7,10,3,4,8,-1,-1,-1,-1
1529,2017,6,16,3,5,8,6,5,5,10,-1,-1,-1,1
1530,2017,7,4,1,12,21,5,2,13,13,-1,1,-1,-1
1531,2017,7,11,3,5,10,3,5,6,8,-1,-1,-1,-1
1532,2017,7,2,20,17,0,2,13,13,0,1,1,1,1
1533,2017,7,15,18,6,3,13,7,4,4,1,1,1,1
1534,2017,7,9,7,6,12,5,11,9,10,0,-1,0,-1
1535,2017,7,10,8,4,9,6,10,5,10,0,1,1,1
1536,2017,7,5,14,9,5,8,7,7,7,1,1,1,1
1537,2017,7,16,6,4,6,11,5,4,6,-1,-1,-1,-1
1538,2017,7,19,17,4,9,11,12,3,4,0,1,1,1
1539,2017,7,13,12,5,4,10,5,5,7,1,1,1,1
1540,2017,8,20,5,0,12,17,6,0,10,1,-1,-1,1
1541,2017,8,18,10,9,6,12,8,2,3,0,-1,0,1
1542,2017,8,11,9,5,7,7,6,4,10,0,1,-1,1
1543,2017,8,3,19,14,4,5,11,11,4,1,1,1,1
1544,2017,8,14,16,5,4,9,12,7,3,0,-1,1,1
1545,2017,8,13,12,3,5,8,7,4,3,1,-1,1,1
1546,2017,8,1,17,22,7,2,11,15,5,1,1,1,1
1547,2017,8,4,6,11,11,12,8,8,10,1,1,1,1
1548,2017,8,8,2,13,21,12,2,8,13,0,1,-1,-1
1549,2017,8,7,15,7,7,5,13,9,7,0,1,1,1
1550,2017,9,3,9,15,13,5,12,13,6,1,1,1,1
1551,2017,9,18,5,5,12,13,10,4,10,-1,-1,-1,1
1552,2017,9,7,20,9,2,8,18,8,3,1,1,1,1
1553,2017,9,10,13,7,7,9,9,4,3,1,1,1,1
1554,2017,9,4,6,13,13,8,13,7,10,1,1,1,1
1555,2017,9,16,12,8,6,14,10,8,7,-1,-1,-1,1
1556,2017,9,11,2,5,21,9,2,2,11,1,1,-1,1
1557,2017,9,15,14,5,10,8,13,4,3,-1,-1,1,1
1558,2017,9,1,8,29,8,4,6,15,9,1,1,1,1
1559,2017,9,17,19,9,4,18,12,4,4,-1,1,1,1
1560,2017,10,6,13,14,7,16,10,6,5,1,1,1,1
1561,2017,10,15,1,7,32,10,4,3,15,-1,-1,-1,-1
1562,2017,10,20,16,2,8,19,17,3,5,0,-1,-1,1
1563,2017,10,19,4,6,17,13,10,7,7,-1,-1,-1,1
1564,2017,10,11,18,12,7,14,18,6,4,1,1,1,1
1565,2017,10,5,17,17,6,12,10,10,4,1,1,1,1
1566,2017,10,2,3,22,19,4,6,10,13,1,-1,1,1
1567,2017,10,12,10,9,8,10,9,7,7,0,-1,1,1
1568,2017,10,7,9,8,10,9,8,6,8,1,1,1,1
1569,2017,10,8,14,15,10,17,20,7,3,-1,1,1,1
1570,2017,11,13,7,9,9,10,9,5,8,-1,-1,-1,1
1571,2017,11,3,20,19,4,7,21,12,4,1,1,1,1
1572,2017,11,1,6,35,19,6,13,15,12,1,1,1,1
1573,2017,11,4,2,18,23,10,4,9,10,1,1,1,1
1574,2017,11,19,8,7,10,12,11,3,8,-1,-1,-1,1
1575,2017,11,15,9,7,15,20,18,4,7,1,1,-1,-1
1576,2017,11,18,5,10,17,19,16,5,8,-1,-1,-1,-1
1577,2017,11,11,17,10,6,9,14,5,4,-1,1,1,1
1578,2017,11,10,16,7,9,13,13,4,2,1,1,1,1
1579,2017,11,14,12,11,14,20,14,6,8,0,1,1,1
1580,2017,12,17,3,9,19,14,10,2,9,-1,-1,-1,-1
1581,2017,12,8,18,17,11,21,23,4,5,1,1,1,1
1582,2017,12,2,11,23,10,5,10,7,5,1,1,1,1
1583,2017,12,13,10,7,8,14,13,7,6,1,-1,-1,1
1584,2017,12,12,1,16,38,16,7,9,15,-1,-1,-1,-1
1585,2017,12,6,4,20,20,16,7,9,12,1,1,0,1
1586,2017,12,20,16,4,10,22,22,4,4,0,-1,-1,1
1587,2017,12,5,14,21,9,17,11,8,5,1,1,1,1
1588,2017,12,7,19,10,7,9,13,10,3,1,1,1,1
1589,2017,12,9,15,11,13,11,22,8,7,0,1,1,1
1590,2017,13,10,16,9,12,14,24,5,5,1,1,1,1
1591,2017,13,11,1,8,40,17,7,6,15,-1,-1,-1,-1
1592,2017,13,6,3,24,23,17,10,10,12,0,-1,0,1
1593,2017,13,18,12,11,16,25,18,2,8,0,-1,-1,1
1594,2017,13,2,9,27,13,6,13,7,9,1,1,1,1
1595,2017,13,7,4,12,22,9,16,10,9,-1,-1,-1,1
1596,2017,13,20,15,6,15,24,24,5,5,1,-1,1,1
1597,2017,13,14,8,11,19,14,21,4,6,-1,-1,-1,1
1598,2017,13,19,13,7,11,15,14,3,9,0,-1,-1,1
1599,2017,13,5,17,20,9,9,18,9,1,0,1,1,1
1600,2017,14,9,7,17,21,19,10,8,7,1,1,1,1
1601,2017,14,10,20,13,8,14,25,8,5,0,1,1,1
1602,2017,14,1,11,42,13,8,15,15,7,1,1,1,1
1603,2017,14,15,6,11,12,14,10,10,9,-1,-1,-1,-1
1604,2017,14,8,2,22,28,21,6,6,9,-1,1,-1,-1
1605,2017,14,4,14,23,9,16,19,12,6,1,1,1,1
1606,2017,14,17,12,10,11,19,17,1,3,0,-1,-1,1
1607,2017,14,3,19,24,7,11,15,13,1,1,1,1,1
1608,2017,14,13,18,13,12,28,26,4,2,1,1,1,1
1609,2017,14,16,5,16,25,26,18,5,10,-1,-1,-1,-1
1610,2017,15,14,11,12,14,16,17,7,4,0,-1,-1,1
1611,2017,15,8,6,24,22,25,12,6,4,0,1,1,-1
1612,2017,15,1,19,44,12,9,30,15,2,1,1,1,1
1613,2017,15,9,7,19,14,20,11,8,12,1,1,0,1
1614,2017,15,17,18,12,8,21,25,2,6,0,1,1,1
1615,2017,15,5,2,28,32,16,8,12,12,-1,1,1,1
1616,2017,15,10,16,17,9,28,24,7,3,1,1,1,1
1617,2017,15,3,15,25,13,11,19,13,1,1,1,1,1
1618,2017,15,12,4,13,28,14,18,6,13,-1,-1,-1,-1
1619,2017,15,13,20,16,7,29,16,5,1,1,1,1,1
1620,2017,16,2,1,35,46,9,10,12,15,-1,1,-1,-1
1621,2017,16,19,17,8,12,18,21,1,3,1,-1,0,1
1622,2017,16,12,13,9,14,26,19,3,5,1,1,1,1
1623,2017,16,7,9,14,25,12,26,9,7,1,1,1,1
1624,2017,16,16,8,14,20,22,20,1,8,-1,-1,-1,1
1625,2017,16,18,3,13,28,32,12,1,13,1,-1,-1,-1
1626,2017,16,11,5,15,29,18,19,4,9,0,-1,-1,1
1627,2017,16,4,10,33,19,19,28,13,10,0,1,1,1
1628,2017,16,20,14,8,13,25,17,6,8,0,-1,-1,1
1629,2017,16,6,15,23,18,13,30,5,5,1,1,1,1
1630,2017,17,2,14,36,15,11,19,12,6,1,1,1,1
1631,2017,17,16,10,16,20,25,29,1,8,-1,-1,-1,1
1632,2017,17,18,9,10,25,27,27,7,7,1,-1,-1,1
1633,2017,17,19,7,14,30,32,20,4,10,0,-1,-1,1
1634,2017,17,12,3,11,28,26,13,3,10,-1,-1,-1,-1
1635,2017,17,6,15,15,19,12,35,9,4,1,1,1,1
1636,2017,17,11,8,16,23,19,22,5,10,-1,-1,-1,1
1637,2017,17,5,17,34,12,20,22,11,3,0,1,1,1
1638,2017,17,20,1,9,48,18,11,4,15,-1,-1,-1,-1
1639,2017,17,4,13,28,14,14,21,5,2,1,1,1,1
1640,2017,18,5,18,30,16,20,26,8,1,1,1,1,1
1641,2017,18,3,12,31,17,14,23,10,5,1,1,1,1
1642,2017,18,9,20,21,9,29,22,10,4,1,1,1,1
1643,2017,18,19,2,12,37,22,11,4,12,-1,-1,-1,-1
1644,2017,18,1,7,52,30,11,14,15,8,1,1,1,1
1645,2017,18,16,4,15,34,20,20,3,9,-1,-1,-1,-1
1646,2017,18,8,14,27,12,23,28,13,9,-1,1,1,1
1647,2017,18,10,11,26,12,29,29,4,3,-1,1,0,1
1648,2017,18,13,6,14,16,23,12,1,9,0,-1,-1,-1
1649,2017,18,17,15,19,14,36,32,3,5,-1,1,1,1
1650,2017,19,13,11,17,16,24,30,2,6,0,-1,-1,1
1651,2017,19,8,2,27,39,26,12,12,12,0,1,-1,-1
1652,2017,19,17,15,17,16,32,27,7,1,-1,-1,0,1
1653,2017,19,9,3,24,32,30,14,13,12,0,1,-1,-1
1654,2017,19,20,16,10,15,25,28,3,9,0,-1,0,1
1655,2017,19,6,4,31,38,20,20,8,11,0,1,1,1
1656,2017,19,1,18,56,15,12,24,15,2,1,1,1,1
1657,2017,19,12,10,14,27,23,33,2,1,1,-1,1,1
1658,2017,19,14,19,19,13,39,24,3,3,1,1,1,1
1659,2017,19,7,5,16,31,12,18,10,7,-1,1,-1,-1
1660,2017,20,19,9,14,24,27,30,2,11,0,-1,-1,1
1661,2017,20,4,20,41,11,23,26,9,4,1,1,1,1
1662,2017,20,5,14,34,18,18,25,10,3,1,1,1,1
1663,2017,20,3,12,32,15,14,23,10,4,1,1,1,1
1664,2017,20,16,6,16,34,29,23,9,6,-1,-1,-1,1
1665,2017,20,18,17,15,19,28,35,2,7,0,0,-1,1
1666,2017,20,15,1,19,60,29,12,3,15,-1,-1,-1,-1
1667,2017,20,2,7,41,16,14,15,10,7,0,1,1,1
1668,2017,20,10,8,27,29,34,28,1,10,1,1,1,1
1669,2017,20,11,13,17,22,31,40,7,6,0,1,0,1
1670,2017,21,3,13,43,20,16,30,8,2,0,1,1,1
1671,2017,21,16,12,19,15,30,25,3,4,0,-1,0,1
1672,2017,21,14,9,18,24,31,30,2,9,1,1,-1,1
1673,2017,21,10,20,29,11,35,31,3,4,-1,1,1,1
1674,2017,21,11,7,18,18,32,17,8,8,0,1,-1,1
1675,2017,21,4,8,46,30,23,30,9,7,1,1,1,1
1676,2017,21,17,1,18,61,32,12,8,15,0,-1,-1,-1
1677,2017,21,5,18,39,22,20,38,12,8,0,1,1,1
1678,2017,21,2,15,34,23,14,41,10,4,1,1,1,1
1679,2017,21,19,6,14,37,27,25,2,9,0,-1,0,1
1680,2017,22,15,19,23,15,39,28,6,3,1,1,1,1
1681,2017,22,17,14,20,18,30,32,2,8,-1,-1,-1,1
1682,2017,22,20,5,13,40,32,21,4,10,-1,-1,-1,-1
1683,2017,22,7,4,18,48,17,24,6,11,-1,1,-1,-1
1684,2017,22,12,16,15,20,25,32,5,4,0,1,1,1
1685,2017,22,1,10,61,30,12,37,13,3,1,1,1,1
1686,2017,22,6,3,38,39,26,14,9,13,0,1,1,1
1687,2017,22,9,2,25,43,32,16,8,9,-1,1,-1,-1
1688,2017,22,8,11,31,18,32,32,4,6,1,1,-1,1
1689,2017,22,18,13,23,19,46,30,4,4,-1,-1,-1,1
1690,2017,23,13,6,22,40,34,28,5,9,1,-1,-1,1
1691,2017,23,4,8,41,34,16,32,11,4,0,-1,1,1
1692,2017,23,14,11,18,25,35,40,6,8,-1,1,1,1
1693,2017,23,5,9,42,25,21,34,10,5,1,1,1,1
1694,2017,23,2,18,45,23,16,47,9,4,1,1,1,1
1695,2017,23,3,1,50,64,25,13,13,13,1,1,-1,-1
1696,2017,23,10,17,31,21,40,32,3,2,0,1,1,1
1697,2017,23,12,7,20,19,33,19,8,3,1,-1,0,1
